,S
2008-09-25,1.2720525020107738
2008-09-26,1.264489365072174
2008-09-29,1.276811193391
2008-09-30,1.2861890371411488
2008-10-01,1.3117778129415747
2008-10-02,1.3048936501483874
2008-10-03,1.3237214697693263
2008-10-06,1.3125767188921267
2008-10-07,1.3364331571462766
2008-10-08,1.3384746525256237
2008-10-09,1.4774495400124155
2008-10-10,1.480129984984482
2008-10-14,1.6063892732838003
2008-10-15,1.809348262491352
2008-10-16,1.7948083837141222
2008-10-17,1.8690628735805042
2008-10-20,1.845406727335688
2008-10-21,1.848740231803908
2008-10-22,1.8487174641355848
2008-10-23,1.8760568930972272
2008-10-24,1.8658406274045696
2008-10-27,1.8988107078798777
2008-10-28,1.9198436491238067
2008-10-29,1.9288856771646097
2008-10-30,1.930918486923026
2008-10-31,1.977263438324063
2008-11-04,1.9566575948286147
2008-11-05,1.9449721033354717
2008-11-06,1.9961332853641107
2008-11-07,2.0218922795618464
2008-11-10,1.9894291490104081
2008-11-11,1.995627297168345
2008-11-12,1.9903249610552922
2008-11-13,1.9690541384841156
2008-11-14,1.9778661154575063
2008-11-17,1.9701438238946423
2008-11-18,1.9672500528017827
2008-11-19,1.9555665309361803
2008-11-20,1.9503157799310618
2008-11-21,1.9558821165954987
2008-11-25,1.9288908155332969
2008-11-26,1.9131575846644784
2008-11-27,1.8922357275604251
2008-11-28,1.8660229608855956
2008-12-01,1.8165061130708504
2008-12-02,1.7953256374456623
2008-12-03,1.799217734097063
2008-12-04,1.7901938598191685
2008-12-05,1.7856418531902365
2008-12-08,1.7513290563409094
2008-12-09,1.7630535643672032
2008-12-10,1.7513442885253316
2008-12-11,1.7664882761185907
2008-12-12,1.7507699085053037
2008-12-15,1.7502080789451815
2008-12-16,1.736746624855706
2008-12-17,1.7362991262221714
2008-12-18,1.736582298331826
2008-12-19,1.7235325563626718
2008-12-22,1.7154443656419294
2008-12-24,1.7086073288800043
2008-12-25,1.704150029895758
2008-12-26,1.7114078316475
2008-12-29,1.7210753703558923
2008-12-30,1.7323210127856445
2009-01-05,1.7419924395091904
2009-01-06,1.7453701961896628
2009-01-07,1.7515880375556605
2009-01-08,1.7590619660473772
2009-01-09,1.7622851330391076
2009-01-13,1.729327155253657
2009-01-14,1.749234210400539
2009-01-15,1.7025326258393432
2009-01-16,1.6327917407591162
2009-01-19,1.6522105343132636
2009-01-20,1.614001566804082
2009-01-21,1.624557494476145
2009-01-22,1.6259531440414166
2009-01-23,1.6232385820744815
2009-01-26,1.599666313142281
2009-01-27,1.6232835533154553
2009-01-28,1.5881710344162943
2009-01-29,1.563248366505107
2009-01-30,1.5422677942949625
2009-02-02,1.520670488397046
2009-02-03,1.43265559200981
2009-02-04,1.4411709526579568
2009-02-05,1.4332688821967388
2009-02-06,1.3977714585169116
2009-02-09,1.3551161783970223
2009-02-10,1.3682921738344502
2009-02-12,1.3340716286037422
2009-02-13,1.3324158833948065
2009-02-16,1.3376681872778715
2009-02-17,1.3063660862510134
2009-02-18,1.3033393226300858
2009-02-19,1.3070125374536357
2009-02-20,1.3086297250183383
2009-02-23,1.3231792705798646
2009-02-24,1.263971948755931
2009-02-25,1.2461148661843338
2009-02-26,1.2410732730291858
2009-02-27,1.2551480098862535
2009-03-02,1.2591763374856015
2009-03-03,1.2941443313359773
2009-03-04,1.29210512369576
2009-03-05,1.2461829388317642
2009-03-06,1.252874033857736
2009-03-09,1.2724085077512588
2009-03-10,1.267911248222292
2009-03-11,1.2332549769458978
2009-03-12,1.2671803233984333
2009-03-13,1.2652534136374562
2009-03-16,1.2891603853370728
2009-03-17,1.2638083325832752
2009-03-18,1.2477911527792132
2009-03-19,1.2376277600284327
2009-03-23,1.2210833101352372
2009-03-24,1.257949872474839
2009-03-25,1.2860218313198535
2009-03-26,1.2876918671613293
2009-03-27,1.2818516162189209
2009-03-30,1.259383639858594
2009-03-31,1.293243187480967
2009-04-01,1.2902527206040715
2009-04-02,1.2835722027788268
2009-04-03,1.312377058592097
2009-04-06,1.3067924095307837
2009-04-07,1.2958735400950163
2009-04-08,1.27860972164864
2009-04-09,1.2710293475743135
2009-04-10,1.2651118246166064
2009-04-13,1.257485365260796
2009-04-14,1.2381878025829356
2009-04-15,1.2274213590032366
2009-04-16,1.2375929427057806
2009-04-17,1.244685238109728
2009-04-20,1.238314147233297
2009-04-21,1.2372601693818162
2009-04-22,1.2225612666078773
2009-04-23,1.213926679734465
2009-04-24,1.1749995145130803
2009-04-27,1.1751896732155123
2009-04-28,1.1590634718761494
2009-04-30,1.168056163405513
2009-05-01,1.1687772180357323
2009-05-07,1.1542702414636894
2009-05-08,1.1649411028733108
2009-05-11,1.174530122617117
2009-05-12,1.1854268579387186
2009-05-13,1.184388075764883
2009-05-14,1.1866753562110977
2009-05-15,1.189244350990875
2009-05-18,1.203869030515196
2009-05-19,1.2229706808372676
2009-05-20,1.2396622468776635
2009-05-21,1.232050133805155
2009-05-22,1.2305476928853891
2009-05-25,1.2312118881275897
2009-05-26,1.2518768824680129
2009-05-27,1.249678181162052
2009-05-28,1.2536302926568785
2009-05-29,1.2635318116272158
2009-06-01,1.2645007789965992
2009-06-02,1.258930279332058
2009-06-03,1.2689114909260253
2009-06-04,1.2751528550333837
2009-06-05,1.2843458378460475
2009-06-08,1.2568938867185533
2009-06-09,1.255570861676296
2009-06-10,1.2577380023258853
2009-06-11,1.2442815199047188
2009-06-12,1.2389183878661147
2009-06-15,1.2161964289891718
2009-06-16,1.2102628800101114
2009-06-17,1.232067576065287
2009-06-18,1.249703747650154
2009-06-19,1.25455203419131
2009-06-22,1.2291728429052955
2009-06-23,1.207254423589238
2009-06-24,1.2154072135153324
2009-06-25,1.212045374440947
2009-06-26,1.2132868004945847
2009-06-29,1.1678771780741841
2009-06-30,1.157830831454655
2009-07-01,1.1428489300833722
2009-07-02,1.1000709875066268
2009-07-03,1.0886627878024073
2009-07-06,1.0938742387784823
2009-07-07,1.1114883165289413
2009-07-08,1.1085651255318676
2009-07-09,1.0889316217045462
2009-07-10,1.103712069223624
2009-07-13,1.1021708781114476
2009-07-14,1.1115385982128196
2009-07-15,1.1361807622916735
2009-07-16,1.1305499359426983
2009-07-17,1.1147094195131622
2009-07-21,1.1204518504101966
2009-07-22,1.134395854132434
2009-07-23,1.135333708902314
2009-07-24,1.1238143780503882
2009-07-27,1.119015786427622
2009-07-28,1.1314589132707615
2009-07-29,1.111586766495879
2009-07-30,1.0678713618142983
2009-07-31,1.0712551312795544
2009-08-03,0.9971921676750413
2009-08-04,0.9909486079057134
2009-08-05,1.0004100024309668
2009-08-06,0.9913064566777743
2009-08-07,0.994308872920328
2009-08-10,0.9649156408370748
2009-08-11,0.9620676756026424
2009-08-12,0.9110826999982654
2009-08-13,0.9085301321823437
2009-08-14,0.9153083896948127
2009-08-17,0.9173020499796053
2009-08-18,0.9477241088420439
2009-08-19,0.9371729212261085
2009-08-20,0.9287329706662582
2009-08-21,0.9457482015112163
2009-08-24,0.9492513219405903
2009-08-25,0.9852852043649125
2009-08-26,0.9930099838613614
2009-08-27,0.9900738824551106
2009-08-28,1.0140633029956239
2009-08-31,1.0272259929798522
2009-09-02,1.0326105699030181
2009-09-03,1.050143433882286
2009-09-04,1.0544292175364747
2009-09-07,1.0595944884661885
2009-09-08,1.0636054589840411
2009-09-09,1.0593982530053956
2009-09-10,1.061299847454951
2009-09-11,1.0524016360424262
2009-09-14,1.0578231708709844
2009-09-15,1.0872625330195818
2009-09-16,1.075358675433171
2009-09-17,1.0888369487579446
2009-09-18,1.0633644928851316
2009-09-21,1.0669122192248581
2009-09-24,1.0774062766443255
2009-09-25,1.081361806583778
2009-09-28,1.1073386821608138
2009-09-29,1.1245126399980956
2009-09-30,1.120006955076329
2009-10-01,1.0943711923264767
2009-10-02,1.0892823441706079
2009-10-05,1.084117388532468
2009-10-06,1.0729588488508972
2009-10-07,1.059097145823803
2009-10-08,1.0422849575968987
2009-10-09,1.0462072465586916
2009-10-13,1.0563917637461837
2009-10-14,1.0325555237581747
2009-10-15,1.0434032316163946
2009-10-16,1.0482240888643601
2009-10-19,1.0356007879112166
2009-10-20,1.0094655256335328
2009-10-21,1.0105753632078167
2009-10-22,1.0112956856751083
2009-10-23,1.0182879270591763
2009-10-26,1.0410359409018397
2009-10-27,1.0497610341743777
2009-10-28,1.0658550828841278
2009-10-29,1.0596447312438844
2009-10-30,1.0489381889005016
2009-11-02,1.055468936826451
2009-11-04,1.0618918433152431
2009-11-05,1.062131060985062
2009-11-06,1.063865186880404
2009-11-09,1.071140553009314
2009-11-10,1.046322631158992
2009-11-11,1.0447725267507806
2009-11-12,1.0286848891482026
2009-11-13,1.0230124549749908
2009-11-16,1.0349820821110354
2009-11-17,1.0223832993977398
2009-11-18,1.0221203559878833
2009-11-19,1.0370680395903094
2009-11-20,1.0217089060594096
2009-11-24,1.0142213812325367
2009-11-25,0.9770736243225772
2009-11-26,0.97997806141235
2009-11-27,0.9845460553715929
2009-11-30,1.0226683152497549
2009-12-01,1.075029231074203
2009-12-02,1.114954071998786
2009-12-03,1.106834126998282
2009-12-04,1.168299283786074
2009-12-07,1.1668895572914117
2009-12-08,1.1630019582703084
2009-12-09,1.166222646481619
2009-12-10,1.1504315472650286
2009-12-11,1.1441956402373477
2009-12-14,1.1565428650133127
2009-12-15,1.1610461553108884
2009-12-16,1.1491156165832417
2009-12-17,1.156046355811771
2009-12-18,1.1573599564134998
2009-12-21,1.1560247439929157
2009-12-22,1.1400744056821235
2009-12-24,1.1494717040537255
2009-12-25,1.1539227186496193
2009-12-28,1.1232781429690988
2009-12-29,1.1335253776756615
2009-12-30,1.1245962888840182
2010-01-04,1.1165619551380597
2010-01-05,1.1080552266109882
2010-01-06,1.1066808309753424
2010-01-07,1.1068139954127274
2010-01-08,1.1080509851662252
2010-01-12,1.1110741304324747
2010-01-13,1.1003426417861288
2010-01-14,1.0957042875060112
2010-01-15,1.0842049123998887
2010-01-18,1.065936188671165
2010-01-19,1.0726239017768748
2010-01-20,1.0826267016191773
2010-01-21,1.0983665849022368
2010-01-22,1.1044848599667283
2010-01-25,1.1200511343753983
2010-01-26,1.12499553895478
2010-01-27,1.1481090452435758
2010-01-28,1.1302515163741063
2010-01-29,1.1244797591549207
2010-02-01,1.146373375472173
2010-02-02,1.1542906930712054
2010-02-03,1.1451362467449824
2010-02-04,1.1244938240589162
2010-02-05,1.1176260418413444
2010-02-08,1.148342562706035
2010-02-09,1.1546642348613265
2010-02-10,1.1655489030430992
2010-02-12,1.1894267830048715
2010-02-15,1.17807631187156
2010-02-16,1.1830612004298595
2010-02-17,1.1940108793469706
2010-02-18,1.2193662802750962
2010-02-19,1.2255659858055408
2010-02-22,1.2381423554439572
2010-02-23,1.2571978799686907
2010-02-24,1.2620639005998997
2010-02-25,1.278046047024972
2010-02-26,1.2907590660975239
2010-03-01,1.2566381388570274
2010-03-02,1.2058133862241855
2010-03-03,1.1722178920775905
2010-03-04,1.1709156710187645
2010-03-05,1.1246915221024236
2010-03-08,1.1343726892529302
2010-03-09,1.15173994905742
2010-03-10,1.1596149004662057
2010-03-11,1.1560146166701801
2010-03-12,1.1562913369939465
2010-03-15,1.1406307594449165
2010-03-16,1.132069839366574
2010-03-17,1.13379040073387
2010-03-18,1.1207200216854318
2010-03-19,1.1276439487929724
2010-03-23,1.1415798087133777
2010-03-24,1.115740762318485
2010-03-25,1.101794481688224
2010-03-26,1.092823787975369
2010-03-29,1.0975275826881477
2010-03-30,1.0865905391333701
2010-03-31,1.0931665702674103
2010-04-01,1.0883486946670182
2010-04-02,1.0936461901880028
2010-04-05,1.1041443633924706
2010-04-06,1.1013553744712274
2010-04-07,1.1079599691056903
2010-04-08,1.1113574589642146
2010-04-09,1.1210878889973184
2010-04-12,1.1078865226841084
2010-04-13,1.1129508766908813
2010-04-14,1.1378997401430933
2010-04-15,1.1300053164915742
2010-04-16,1.1244479995928311
2010-04-19,1.1487472381132817
2010-04-20,1.1601940948359626
2010-04-21,1.1527320335593039
2010-04-22,1.1854466774176033
2010-04-23,1.1703973158439953
2010-04-26,1.1697114818930097
2010-04-27,1.1954077812265465
2010-04-28,1.1747536889309285
2010-04-30,1.2075038313986741
2010-05-06,1.204038550462559
2010-05-07,1.267267652288211
2010-05-10,1.29297057156431
2010-05-11,1.2787019036903406
2010-05-12,1.2870700163666622
2010-05-13,1.2741561025907955
2010-05-14,1.2915917802420327
2010-05-17,1.297594389366427
2010-05-18,1.31253346129303
2010-05-19,1.2934933661069188
2010-05-20,1.255523137866871
2010-05-21,1.2700445146089547
2010-05-24,1.2962043525304454
2010-05-25,1.256430676765946
2010-05-26,1.2858036147833252
2010-05-27,1.2879077162466537
2010-05-28,1.28736617777473
2010-05-31,1.2965703102090729
2010-06-01,1.294963268866487
2010-06-02,1.3027974550703434
2010-06-03,1.3192336124748865
2010-06-04,1.370864567260849
2010-06-07,1.3567024948653683
2010-06-08,1.3884735177849616
2010-06-09,1.388490450859425
2010-06-10,1.4056288090475344
2010-06-11,1.4153345257970533
2010-06-14,1.3944480434103617
2010-06-15,1.4051775763139982
2010-06-16,1.4052658611459548
2010-06-17,1.4057443307489972
2010-06-18,1.4137662403207198
2010-06-21,1.404710450629507
2010-06-22,1.4228413425437347
2010-06-23,1.4417199379624146
2010-06-24,1.4532948689949738
2010-06-25,1.4504686582138446
2010-06-28,1.454586934571792
2010-06-29,1.4669293911071757
2010-06-30,1.4559393982512114
2010-07-01,1.4657370943350212
2010-07-02,1.4526075853441456
2010-07-05,1.4620338374334236
2010-07-06,1.4532924925954662
2010-07-07,1.448685744137844
2010-07-08,1.4461433918772433
2010-07-09,1.4816990282798068
2010-07-12,1.4831085660716938
2010-07-13,1.4758021861936113
2010-07-14,1.4740750046975415
2010-07-15,1.4804807140885592
2010-07-16,1.4836651346842615
2010-07-21,1.4996847132568254
2010-07-22,1.5060242338573528
2010-07-23,1.4965214138819414
2010-07-26,1.5341304111450618
2010-07-27,1.5169610931179691
2010-07-28,1.4814508478450659
2010-07-29,1.5115545855066144
2010-07-30,1.4761565280189974
2010-08-02,1.4672132016539048
2010-08-03,1.3994605131514308
2010-08-04,1.4025981635433449
2010-08-05,1.4182753497569782
2010-08-06,1.4225041682758304
2010-08-09,1.4237567852570217
2010-08-10,1.4145195870490235
2010-08-11,1.4097990782064558
2010-08-12,1.4402649286301745
2010-08-13,1.4488454276411307
2010-08-16,1.4481808632475273
2010-08-17,1.4479002568914547
2010-08-18,1.4123467847243543
2010-08-19,1.42297322598903
2010-08-20,1.390284286941169
2010-08-23,1.4135434977521482
2010-08-24,1.401851363395803
2010-08-25,1.4118941482574197
2010-08-26,1.4165679223088201
2010-08-27,1.4086747186096407
2010-08-30,1.4054081241160554
2010-08-31,1.3759378823512556
2010-09-01,1.4297570064987772
2010-09-02,1.3736259351798985
2010-09-03,1.3846127867088975
2010-09-06,1.3709403856989895
2010-09-07,1.3781607135461889
2010-09-08,1.3703600882687896
2010-09-09,1.3758287813699523
2010-09-10,1.3905879863134918
2010-09-13,1.3797147532351266
2010-09-14,1.3924104295378157
2010-09-16,1.3954661437246403
2010-09-17,1.3994604040765428
2010-09-21,1.3902919948448347
2010-09-22,1.3843580945697005
2010-09-24,1.3781361934100596
2010-09-27,1.3698183016576722
2010-09-28,1.3675936962724684
2010-09-29,1.3560531674505094
2010-09-30,1.3550052671890949
2010-10-01,1.3768747885085693
2010-10-04,1.3682492241029725
2010-10-05,1.3662775825857532
2010-10-06,1.3638525871575058
2010-10-07,1.352870394211834
2010-10-08,1.3124423307168374
2010-10-12,1.3177581681685173
2010-10-13,1.3262934643453848
2010-10-14,1.3177086894587733
2010-10-15,1.2996775172932624
2010-10-18,1.2956990444350316
2010-10-19,1.259176050904958
2010-10-20,1.2440285311676473
2010-10-21,1.2440607392472574
2010-10-22,1.2148675376028386
2010-10-25,1.2160742191902973
2010-10-26,1.204128388758774
2010-10-27,1.1730127205293361
2010-10-28,1.1651043155480603
2010-10-29,1.1467958210404876
2010-11-01,1.163776523912968
2010-11-02,1.1527121579733748
2010-11-04,1.1146807070635234
2010-11-05,1.1158048893767751
2010-11-08,1.1547581581127235
2010-11-09,1.142471102794504
2010-11-10,1.145954263650809
2010-11-11,1.1055861772647844
2010-11-12,1.100871692741779
2010-11-15,1.111552115424926
2010-11-16,1.0986254740136054
2010-11-17,1.097133848617256
2010-11-18,1.096606488727714
2010-11-19,1.113976595739592
2010-11-22,1.098363473236667
2010-11-24,1.0870950070477268
2010-11-25,1.0980748990006453
2010-11-26,1.0881584175765546
2010-11-29,1.086805815498162
2010-11-30,1.0918033086802512
2010-12-01,1.0941894883807208
2010-12-02,1.0437527154421447
2010-12-03,1.0662320771885785
2010-12-06,1.048069295266836
2010-12-07,1.0485033431362636
2010-12-08,1.0289476901902417
2010-12-09,1.0248683201764897
2010-12-10,0.9943239536942824
2010-12-13,1.0112850874147905
2010-12-14,1.0082245729190613
2010-12-15,0.9974080286774224
2010-12-16,1.001650559671547
2010-12-17,0.9549518372981911
2010-12-20,0.9597912236648805
2010-12-21,0.9542500078242608
2010-12-22,0.9632358512374134
2010-12-24,0.9509727121813136
2010-12-27,0.9456988751220953
2010-12-28,0.9594273723663951
2010-12-29,0.9860336689862015
2010-12-30,0.9541636720617828
2011-01-04,0.982242249558239
2011-01-05,0.9928993073564061
2011-01-06,1.003678066089854
2011-01-07,1.0124367766758584
2011-01-11,1.0048043232504342
2011-01-12,1.0176547835083043
2011-01-13,1.0066726990851875
2011-01-14,1.0131159267462984
2011-01-17,0.9860006922659068
2011-01-18,0.9654610232513429
2011-01-19,0.9667986997376661
2011-01-20,0.9645602605104079
2011-01-21,0.9514571055386685
2011-01-24,0.9591707034872695
2011-01-25,0.9555837869467817
2011-01-26,0.9737111886265415
2011-01-27,0.9756130652315462
2011-01-28,0.976562934260941
2011-01-31,0.9904100990142057
2011-02-01,1.0000920358636116
2011-02-02,0.9927160412128168
2011-02-03,1.0245637766517992
2011-02-04,1.0018721351124953
2011-02-07,0.9550822953469545
2011-02-08,0.9440937758398866
2011-02-09,0.9292596512373882
2011-02-10,0.9110146260333193
2011-02-14,0.9089591597972626
2011-02-15,0.9080582313767673
2011-02-16,0.9003819458292333
2011-02-17,0.9027865732333006
2011-02-18,0.8945751186886074
2011-02-21,0.8541770156316267
2011-02-22,0.8669083461213054
2011-02-23,0.9034145278522556
2011-02-24,0.8957683603033288
2011-02-25,0.9117580171905093
2011-02-28,0.9205991212792549
2011-03-01,0.9315663564611848
2011-03-02,0.9156575738578678
2011-03-03,0.9603898305582242
2011-03-04,0.9464013340355157
2011-03-07,0.9595595196696461
2011-03-08,0.997845172928549
2011-03-09,0.9899105279580426
2011-03-10,0.9781512497116512
2011-03-11,1.0072695265919707
2011-03-14,1.0255577399003128
2011-03-15,1.346697522860268
2011-03-16,1.7072438012138826
2011-03-17,1.7997122021413758
2011-03-18,1.7951702876377345
2011-03-22,1.790111892711276
2011-03-23,1.8424016898626678
2011-03-24,1.8205699286306236
2011-03-25,1.8077523725269242
2011-03-28,1.799613922334351
2011-03-29,1.7745221545553558
2011-03-30,1.7548157631940764
2011-03-31,1.7536316838796695
2011-04-01,1.7443849882281877
2011-04-04,1.7169016413326061
2011-04-05,1.68650283118931
2011-04-06,1.6882524406105255
2011-04-07,1.6932139423717034
2011-04-08,1.6894556958659162
2011-04-11,1.6949789367454657
2011-04-12,1.695107908282654
2011-04-13,1.7076842255528335
2011-04-14,1.6988119134781716
2011-04-15,1.6861180051732936
2011-04-18,1.7010955586707557
2011-04-19,1.6865121866878166
2011-04-20,1.6766588745968505
2011-04-21,1.6835391053423763
2011-04-22,1.672516029776197
2011-04-25,1.666571617884258
2011-04-26,1.6551306604413965
2011-04-27,1.6434565737683835
2011-04-28,1.6431424009328184
2011-05-02,1.6357665390720468
2011-05-06,1.6286606396255594
2011-05-09,1.6320456806946748
2011-05-10,1.662142339545859
2011-05-11,1.6646810732657622
2011-05-12,1.681984095406399
2011-05-13,1.6994823774693817
2011-05-16,1.6974330855249629
2011-05-17,1.6976187107927758
2011-05-18,1.6975973622517502
2011-05-19,1.6934111246440187
2011-05-20,1.685094471569476
2011-05-23,1.6742942141586286
2011-05-24,1.6707173674457816
2011-05-25,1.6539102952283742
2011-05-26,1.657765124021804
2011-05-27,1.6470839642943516
2011-05-30,1.652056186194214
2011-05-31,1.6516946547399158
2011-06-01,1.6531872800757368
2011-06-02,1.6502709382121372
2011-06-03,1.6538821919541538
2011-06-06,1.6527864284083227
2011-06-07,1.6512293404307807
2011-06-08,1.6542556623636788
2011-06-09,1.658652019756927
2011-06-10,1.6535601612800401
2011-06-13,1.6304888599343363
2011-06-14,1.4798189379498712
2011-06-15,1.2242319099970171
2011-06-16,1.0605931732700014
2011-06-17,1.0556600212657228
2011-06-20,1.0373455681867327
2011-06-21,0.9020799223952455
2011-06-22,0.9082607849186127
2011-06-23,0.9197816537298743
2011-06-24,0.9167758068845563
2011-06-27,0.9284734413740541
2011-06-28,0.9459086034277154
2011-06-29,0.9165007590106402
2011-06-30,0.9343863117129715
2011-07-01,0.940907684953552
2011-07-04,0.957559424759215
2011-07-05,0.9547733564466552
2011-07-06,0.9559102120082329
2011-07-07,0.962679779086911
2011-07-08,0.9627606058936323
2011-07-11,0.9700603499937711
2011-07-12,0.94718759360196
2011-07-13,0.9689210419658741
2011-07-14,0.965602315094624
2011-07-15,0.9533107506848965
2011-07-19,0.9611906131497033
2011-07-20,0.9529117874353015
2011-07-21,0.9627590866430791
2011-07-22,0.9655395504502804
2011-07-25,0.9729700353717072
2011-07-26,0.9885343697138359
2011-07-27,0.9689927068660035
2011-07-28,0.9599385261936692
2011-07-29,0.9694461404955169
2011-08-01,0.9568217965588989
2011-08-02,0.9405470321768141
2011-08-03,0.9509286315394743
2011-08-04,0.9976683491537127
2011-08-05,1.002150031104524
2011-08-08,1.1055536072173082
2011-08-09,1.1246852024128988
2011-08-10,1.1526403568620807
2011-08-11,1.1617803166933904
2011-08-12,1.1779933864856034
2011-08-15,1.1754448227007812
2011-08-16,1.182887738668738
2011-08-17,1.164831374848208
2011-08-18,1.1692378926215303
2011-08-19,1.1835916134222604
2011-08-22,1.217703194032231
2011-08-23,1.2240013636379454
2011-08-24,1.2245172444165964
2011-08-25,1.1818927924215927
2011-08-26,1.2237465582948317
2011-08-29,1.2123325055817848
2011-08-30,1.1877400058209386
2011-08-31,1.1840405044198699
2011-09-01,1.182852871253179
2011-09-02,1.1963075379425887
2011-09-05,1.194100896844852
2011-09-06,1.216384598704461
2011-09-07,1.222393041104014
2011-09-08,1.2148843691830213
2011-09-09,1.2311493244000729
2011-09-12,1.2242902735115317
2011-09-13,1.2137595947469235
2011-09-14,1.2210975592317392
2011-09-15,1.2261215625084372
2011-09-16,1.2122752146602815
2011-09-20,1.2488435018318593
2011-09-21,1.2427213539905353
2011-09-22,1.244805777236993
2011-09-26,1.2518584816073957
2011-09-27,1.2375855814673555
2011-09-28,1.2757642377876541
2011-09-29,1.2975883203441794
2011-09-30,1.2785104988611051
2011-10-03,1.2531221413211615
2011-10-04,1.2642141016658537
2011-10-05,1.2548080823166081
2011-10-06,1.2508816026752165
2011-10-07,1.2643446596523042
2011-10-11,1.249685131576595
2011-10-12,1.2617715880027227
2011-10-13,1.2586443456899754
2011-10-14,1.263273690468386
2011-10-17,1.2623424416322093
2011-10-18,1.2763348059106803
2011-10-19,1.2849342277081737
2011-10-20,1.2856562016146058
2011-10-21,1.2803292933148915
2011-10-24,1.2723937177688758
2011-10-25,1.2774319151819442
2011-10-26,1.2730504659864539
2011-10-27,1.2695739058414
2011-10-28,1.2959587764631528
2011-10-31,1.309367294346877
2011-11-01,1.2929348396758564
2011-11-02,1.290351370090112
2011-11-04,1.2782904457812658
2011-11-07,1.2717438334327889
2011-11-08,1.259606147080997
2011-11-09,1.2623056904059513
2011-11-10,1.2555967208007917
2011-11-11,1.2892456974281556
2011-11-14,1.287475800966114
2011-11-15,1.2951499406741398
2011-11-16,1.3085694046113083
2011-11-17,1.3084459607625736
2011-11-18,1.2740467954033141
2011-11-21,1.2758028047120624
2011-11-22,1.2849554391826514
2011-11-24,1.2603254773093973
2011-11-25,1.2674811146625413
2011-11-28,1.2593277385445663
2011-11-29,1.2731146624363519
2011-11-30,1.285628841991503
2011-12-01,1.2842739973853834
2011-12-02,1.2810890561945376
2011-12-05,1.278556568829886
2011-12-06,1.2697123789175637
2011-12-07,1.25340058078854
2011-12-08,1.2583092044446638
2011-12-09,1.2496406501334905
2011-12-12,1.2493777069025407
2011-12-13,1.230701077628942
2011-12-14,1.2264008961819373
2011-12-15,1.2297741425011919
2011-12-16,1.2417450087673534
2011-12-19,1.2171597074662037
2011-12-20,1.2023503603639507
2011-12-21,1.2124320498303807
2011-12-22,1.2229697063369882
2011-12-26,1.2060157572513792
2011-12-27,1.188903840338342
2011-12-28,1.1873290096443958
2011-12-29,1.1889177333022083
2011-12-30,1.212016434921348
2012-01-04,1.1864902199003047
2012-01-05,1.195461895693168
2012-01-06,1.2023494054306285
2012-01-10,1.2008068336964919
2012-01-11,1.226472868014157
2012-01-12,1.224088894095241
2012-01-13,1.2361363763057152
2012-01-16,1.2504207684479094
2012-01-17,1.2674561861011562
2012-01-18,1.2463853913924652
2012-01-19,1.2329039752659126
2012-01-20,1.2311896819238646
2012-01-23,1.2404361715100138
2012-01-24,1.2422082754308443
2012-01-25,1.2424737979950693
2012-01-26,1.2549122896285305
2012-01-27,1.2708909376941435
2012-01-30,1.2446128305238204
2012-01-31,1.2009850383679017
2012-02-01,1.1855301174687918
2012-02-02,1.1729073990695371
2012-02-03,1.1436331229033725
2012-02-06,1.0959702125589146
2012-02-07,1.101670394845074
2012-02-08,1.0943513222557488
2012-02-09,1.089587913681495
2012-02-10,1.037753223102147
2012-02-13,1.048638059521772
2012-02-14,1.0500968863613962
2012-02-15,1.0406680228826692
2012-02-16,1.0836125074773844
2012-02-17,1.0831371041843194
2012-02-20,1.081163238027501
2012-02-21,1.0762878112008982
2012-02-22,1.0535933937596051
2012-02-23,1.0295172168026356
2012-02-24,1.0237319096033164
2012-02-27,1.0222433851871755
2012-02-28,0.9995405323782691
2012-02-29,1.0110898503850858
2012-03-01,0.9966906153498283
2012-03-02,0.9951161539537537
2012-03-05,0.9993172775501343
2012-03-06,0.992055303883368
2012-03-07,0.9872973109452505
2012-03-08,0.9905331372549213
2012-03-09,0.9910428500042002
2012-03-12,1.0210865642587588
2012-03-13,1.0181215670773323
2012-03-14,1.0157843063310221
2012-03-15,0.998383882553485
2012-03-16,0.9978225915862171
2012-03-19,0.9964264490686079
2012-03-21,0.9943417372912499
2012-03-22,0.9905713878044631
2012-03-23,0.9776688158333676
2012-03-26,0.9906032305719313
2012-03-27,0.978915740469991
2012-03-28,1.0120838612568785
2012-03-29,1.0071155682837212
2012-03-30,1.0210803023474229
2012-04-02,1.017445765429422
2012-04-03,1.0199294750362686
2012-04-04,1.0236331201487887
2012-04-05,1.0527734683000585
2012-04-06,1.0633141103368342
2012-04-09,1.057810133371061
2012-04-10,1.082958116843844
2012-04-11,1.048470033500782
2012-04-12,1.0501142040779832
2012-04-13,1.044113106229829
2012-04-16,1.049836877414793
2012-04-17,1.0564273944056803
2012-04-18,1.061635958102522
2012-04-19,1.0982099310213702
2012-04-20,1.0928602405707828
2012-04-23,1.0937280839185068
2012-04-24,1.0730072631743173
2012-04-25,1.0853143167032289
2012-04-26,1.0995094711994742
2012-04-27,1.0976958523497065
2012-05-01,1.0873390217734775
2012-05-02,1.1273054866232923
2012-05-07,1.135336774346051
2012-05-08,1.189742759964412
2012-05-09,1.180911172343238
2012-05-10,1.186504657028437
2012-05-11,1.1839832443472658
2012-05-14,1.1822466843542017
2012-05-15,1.1850320318158234
