,S
2005-08-25,1.2381432629558244
2005-08-26,1.226530223460731
2005-08-29,1.2328091065668747
2005-08-30,1.2314515751680593
2005-08-31,1.2173111015764435
2005-09-01,1.2277264207512828
2005-09-02,1.2187640975088614
2005-09-06,1.2310815475404042
2005-09-07,1.2497125571146404
2005-09-08,1.276910139072909
2005-09-09,1.2827992540449187
2005-09-12,1.2706310654022475
2005-09-13,1.2966785706667294
2005-09-14,1.3044075855379242
2005-09-15,1.2909421856121392
2005-09-16,1.2743616074300184
2005-09-19,1.272188914633148
2005-09-20,1.2722987793636578
2005-09-21,1.2648298652145098
2005-09-22,1.2802282291232567
2005-09-23,1.2731141347223291
2005-09-26,1.2712637566290577
2005-09-27,1.2724041473733958
2005-09-28,1.243666324293842
2005-09-29,1.2607322466949418
2005-09-30,1.2468837657631977
2005-10-03,1.2475722476725717
2005-10-04,1.2215339974470747
2005-10-05,1.2356702301371973
2005-10-06,1.258963670092266
2005-10-07,1.2691552477518235
2005-10-10,1.24591437955723
2005-10-11,1.2388882634324
2005-10-12,1.2430827096116035
2005-10-13,1.222384251613432
2005-10-14,1.207570521523081
2005-10-17,1.2006811127191148
2005-10-18,1.2090644969201505
2005-10-19,1.1917828705365543
2005-10-20,1.242884629549522
2005-10-21,1.255332156400049
2005-10-24,1.196437199591543
2005-10-25,1.211335035822665
2005-10-26,1.2066015814231044
2005-10-27,1.1936318561950159
2005-10-28,1.2135681572763823
2005-10-31,1.2322039303718364
2005-11-01,1.2113899796346976
2005-11-02,1.1988283837374558
2005-11-03,1.2021347798347066
2005-11-04,1.205909984854682
2005-11-07,1.215627618422914
2005-11-08,1.2269561692872986
2005-11-09,1.224918533619665
2005-11-10,1.219798738824244
2005-11-11,1.243887405947103
2005-11-14,1.2502562260403631
2005-11-15,1.2553530466731244
2005-11-16,1.2422972025289067
2005-11-17,1.2162640959030186
2005-11-18,1.2205293495657792
2005-11-21,1.210945880615137
2005-11-22,1.197601990979254
2005-11-23,1.1962931253786229
2005-11-25,1.1840048906516467
2005-11-28,1.1908696692428633
2005-11-29,1.197475305905224
2005-11-30,1.1860584163444898
2005-12-01,1.1799660800435523
2005-12-02,1.186063776541078
2005-12-05,1.1786841820909195
2005-12-06,1.1797151542675577
2005-12-07,1.18016391461344
2005-12-08,1.1927193313899702
2005-12-09,1.1751459997743963
2005-12-12,1.174906119378782
2005-12-13,1.1729387174447916
2005-12-14,1.2029733174334973
2005-12-15,1.1871280998467921
2005-12-16,1.1793509599164003
2005-12-19,1.175076619322697
2005-12-20,1.1888868057780055
2005-12-21,1.1582363250267589
2005-12-22,1.131064691769052
2005-12-23,1.1413034478623092
2005-12-27,1.1523220871630586
2005-12-28,1.1674373490287704
2005-12-29,1.1796225869584007
2005-12-30,1.1689652000204585
2006-01-03,1.1711730763795658
2006-01-04,1.1666919894318324
2006-01-05,1.1575328636365163
2006-01-06,1.1740372794728402
2006-01-09,1.1712131888612882
2006-01-10,1.172680148348521
2006-01-11,1.1756782709183051
2006-01-12,1.1871606665316334
2006-01-13,1.189599308396516
2006-01-17,1.1868723024808585
2006-01-18,1.1593475505434754
2006-01-19,1.1254136804587185
2006-01-20,1.1257035470344539
2006-01-23,1.1307954965426974
2006-01-24,1.1374843784720126
2006-01-25,1.12682338269556
2006-01-26,1.1269241529979452
2006-01-27,1.112353666931993
2006-01-30,1.119758585052131
2006-01-31,1.1179784925760543
2006-02-01,1.1109786153908399
2006-02-02,1.154251061060355
2006-02-03,1.1774721892251927
2006-02-06,1.180843857530567
2006-02-07,1.1902951700950228
2006-02-08,1.2007299636866207
2006-02-09,1.191723158182917
2006-02-10,1.1994074094423501
2006-02-13,1.2133220341560529
2006-02-14,1.1855685378096985
2006-02-15,1.1945482211949328
2006-02-16,1.1953105343871213
2006-02-17,1.1726072371922913
2006-02-21,1.1468838737247484
2006-02-22,1.1707289851169764
2006-02-23,1.2026950091782742
2006-02-24,1.2132619861489746
2006-02-27,1.2180613542907395
2006-02-28,1.2062766600984067
2006-03-01,1.2314915395813852
2006-03-02,1.2184978088870773
2006-03-03,1.2047056173376833
2006-03-06,1.2054786082349394
2006-03-07,1.195387382212139
2006-03-08,1.1882666620912739
2006-03-09,1.178275712995032
2006-03-10,1.1782518303091485
2006-03-13,1.181450763771632
2006-03-14,1.1788088750529222
2006-03-15,1.1904988113020438
2006-03-16,1.2020906824912134
2006-03-17,1.1993496215334452
2006-03-20,1.2144838746065552
2006-03-21,1.2258412851833052
2006-03-22,1.2314840737240116
2006-03-23,1.2233815916341602
2006-03-24,1.226253397765683
2006-03-27,1.2159878392521009
2006-03-28,1.1961045569951847
2006-03-29,1.2036304180093647
2006-03-30,1.1967080598950182
2006-03-31,1.1618776303775697
2006-04-03,1.1763705287650719
2006-04-04,1.1702871487402942
2006-04-05,1.1679912929472214
2006-04-06,1.1879493947349056
2006-04-07,1.190428924733746
2006-04-10,1.1973753480676375
2006-04-11,1.1754364906716417
2006-04-12,1.198465293623824
2006-04-13,1.1647129794553779
2006-04-17,1.168869752056374
2006-04-18,1.172965697210232
2006-04-19,1.1566810996458592
2006-04-20,1.166069637771335
2006-04-21,1.1550897058404623
2006-04-24,1.174942359197608
2006-04-25,1.1693895296308434
2006-04-26,1.1730624695684817
2006-04-27,1.1449422589544986
2006-04-28,1.1493282568034977
2006-05-01,1.1663614902674388
2006-05-02,1.1882514491421519
2006-05-03,1.1884495741312382
2006-05-04,1.1883040620687841
2006-05-05,1.1614594514422925
2006-05-08,1.1674634144784775
2006-05-09,1.1497239687888667
2006-05-10,1.1527528951406034
2006-05-11,1.1379131706905157
2006-05-12,1.148700489657131
2006-05-15,1.1718335233923771
2006-05-16,1.1931041930625192
2006-05-17,1.1966557834756324
2006-05-18,1.2360657646632827
2006-05-19,1.2315251580662705
2006-05-22,1.2435351155484338
2006-05-23,1.2439542481789634
2006-05-24,1.2364828572117814
2006-05-25,1.2051627202654855
2006-05-26,1.2526074836853545
2006-05-30,1.2284094597395179
2006-05-31,1.2560921948298156
2006-06-01,1.2515401622039342
2006-06-02,1.2589682237805564
2006-06-05,1.2488996286282092
2006-06-06,1.2753899679715452
2006-06-07,1.2668641787061956
2006-06-08,1.2717764603209327
2006-06-09,1.2699275046421372
2006-06-12,1.2894506444820768
2006-06-13,1.3073919069388014
2006-06-14,1.270465978959355
2006-06-15,1.251555912793917
2006-06-16,1.275552178568319
2006-06-19,1.2821803996019983
2006-06-20,1.2861017952273326
2006-06-21,1.283819608430012
2006-06-22,1.31174149023279
2006-06-23,1.2886121718083883
2006-06-26,1.2581197389884882
2006-06-27,1.2657596875895112
2006-06-28,1.2933226813906344
2006-06-29,1.2923166221733835
2006-06-30,1.3464452658260169
2006-07-03,1.3343827361040834
2006-07-05,1.3521594646527768
2006-07-06,1.3594320908797237
2006-07-07,1.33499202065502
2006-07-10,1.33206968162494
2006-07-11,1.3520605026020442
2006-07-12,1.3467566196685288
2006-07-13,1.358228480564061
2006-07-14,1.3538613231847814
2006-07-17,1.3537740505870484
2006-07-18,1.3696210800683883
2006-07-19,1.3793026831808104
2006-07-20,1.4527030750924188
2006-07-21,1.4517699897130956
2006-07-24,1.4359430355990084
2006-07-25,1.4442797283877966
2006-07-26,1.3936186372069967
2006-07-27,1.3961691383858224
2006-07-28,1.3773312838299625
2006-07-31,1.3772886223062324
2006-08-01,1.3718558213221153
2006-08-02,1.3638564804428817
2006-08-03,1.367682163533871
2006-08-04,1.3377486398980034
2006-08-07,1.3338499154108325
2006-08-08,1.3102366424362346
2006-08-09,1.324628936270805
2006-08-10,1.3216793931681612
2006-08-11,1.3244131907267933
2006-08-14,1.2976516944877736
2006-08-15,1.3087233413253188
2006-08-16,1.324001947871854
2006-08-17,1.304337548651899
2006-08-18,1.3034081363358314
2006-08-21,1.3117948477689667
2006-08-22,1.3009590611922097
2006-08-23,1.2989446042397321
2006-08-24,1.2703736666553114
2006-08-25,1.2675032746171255
2006-08-28,1.25463430139349
2006-08-29,1.264703960825595
2006-08-30,1.2471679581717794
2006-08-31,1.2565752212086732
2006-09-01,1.24329861015807
2006-09-05,1.268114523714891
2006-09-06,1.2536397193667788
2006-09-07,1.2487789462051238
2006-09-08,1.2562791615857969
2006-09-11,1.2707221933284916
2006-09-12,1.2308725614575984
2006-09-13,1.2430392049835741
2006-09-14,1.2511752569899492
2006-09-15,1.2633500413142682
2006-09-18,1.2674579622624524
2006-09-19,1.2611699955005728
2006-09-20,1.2727797193158703
2006-09-21,1.2672235874254356
2006-09-22,1.2302681911064506
2006-09-25,1.2407082609648603
2006-09-26,1.212149657160479
2006-09-27,1.2107249281434846
2006-09-28,1.1972966111024368
2006-09-29,1.2015187779480074
2006-10-02,1.200378718623844
2006-10-03,1.1838229315346303
2006-10-04,1.1903671111593677
2006-10-05,1.2121735633883817
2006-10-06,1.1824388967490027
2006-10-09,1.1655378775720242
2006-10-10,1.153872484356722
2006-10-11,1.1590780129197769
2006-10-12,1.1677922279516861
2006-10-13,1.113648136573231
2006-10-16,1.1004560445136742
2006-10-17,1.0920364915549348
2006-10-18,1.09419330162235
2006-10-19,1.111186298274039
2006-10-20,1.1332838861718515
2006-10-23,1.1467835965468092
2006-10-24,1.109505547504389
2006-10-25,1.1273062042257815
2006-10-26,1.0989817893291494
2006-10-27,1.0999083370259615
2006-10-30,1.1101951899170222
2006-10-31,1.1098202392709937
2006-11-01,1.1066670304326176
2006-11-02,1.1189689731720256
2006-11-03,1.0906353620477338
2006-11-06,1.090636857508706
2006-11-07,1.1059609292502963
2006-11-08,1.09830344385247
2006-11-09,1.0628443317145762
2006-11-10,1.06848251438689
2006-11-13,1.0771413792330737
2006-11-14,1.089231971525021
2006-11-15,1.0901859081398442
2006-11-16,1.0859186702190706
2006-11-17,1.080510759700874
2006-11-20,1.0801505778631133
2006-11-21,1.0801469160516508
2006-11-22,1.0921228915480945
2006-11-24,1.1189588924491216
2006-11-27,1.1248094456365318
2006-11-28,1.1615095317545505
2006-11-29,1.1491413694883108
2006-11-30,1.1672426285814834
2006-12-01,1.1472346808640528
2006-12-04,1.1410304271587888
2006-12-05,1.1465356639850741
2006-12-06,1.1164493567791107
2006-12-07,1.093460571213548
2006-12-08,1.100491719061242
2006-12-11,1.1057967412404155
2006-12-12,1.1068409858320571
2006-12-13,1.1079890949772886
2006-12-14,1.0973268283487836
2006-12-15,1.103367006404422
2006-12-18,1.115204684315007
2006-12-19,1.1344807789368416
2006-12-20,1.0964922415443912
2006-12-21,1.0928556246717347
2006-12-22,1.097424039180549
2006-12-26,1.1017265236348892
2006-12-27,1.0851357592621989
2006-12-28,1.137245134226453
2006-12-29,1.1045231380438305
2007-01-03,1.0771155255110312
2007-01-04,1.0897876849271269
2007-01-05,1.0820602989161878
2007-01-08,1.0983980638106088
2007-01-09,1.0886003092322123
2007-01-10,1.085478973313618
2007-01-11,1.0889041956793504
2007-01-12,1.076367723248349
2007-01-16,1.0505559921979364
2007-01-17,1.0695661425678757
2007-01-18,1.050875681891199
2007-01-19,1.0681876650960431
2007-01-22,1.0675408847765886
2007-01-23,1.0756198516423785
2007-01-24,1.1107782173971061
2007-01-25,1.1400812019363369
2007-01-26,1.1431407755038383
2007-01-29,1.11338261475643
2007-01-30,1.0997930801723874
2007-01-31,1.112218749473386
2007-02-01,1.0918531056854472
2007-02-02,1.0970602810984806
2007-02-05,1.1012746603891832
2007-02-06,1.072225422903877
2007-02-07,1.086879204236273
2007-02-08,1.099006377194854
2007-02-09,1.061383429466832
2007-02-12,1.083031444899052
2007-02-13,1.0908685418809552
2007-02-14,1.0740300831984162
2007-02-15,1.0723471030405969
2007-02-16,1.062429174413625
2007-02-20,1.066540237731363
2007-02-21,1.0740929413413578
2007-02-22,1.0884701596522626
2007-02-23,1.086506158874046
2007-02-26,1.066157732060406
2007-02-27,1.0204486213092723
2007-02-28,1.2076329363936986
2007-03-01,1.1882992071537126
2007-03-02,1.1747386423689974
2007-03-05,1.1746464880342282
2007-03-06,1.159848267171068
2007-03-07,1.179901815738805
2007-03-08,1.1943460294628794
2007-03-09,1.1854069844951465
2007-03-12,1.196032063308515
2007-03-13,1.194502423005848
2007-03-14,1.248817883737589
2007-03-15,1.2741419802165597
2007-03-16,1.2711513929430787
2007-03-19,1.2808163918835704
2007-03-20,1.3179279540007347
2007-03-21,1.3332489721694385
2007-03-22,1.3794616130756459
2007-03-23,1.3826814140260306
2007-03-26,1.3650090732243296
2007-03-27,1.3506935365352435
2007-03-28,1.3499114529014968
2007-03-29,1.3501734606667406
2007-03-30,1.3536219321787053
2007-04-02,1.3456100859543982
2007-04-03,1.3581767819222763
2007-04-04,1.346600529463969
2007-04-05,1.3526805802349278
2007-04-09,1.362297439549472
2007-04-10,1.375330360578586
2007-04-11,1.3714674530761144
2007-04-12,1.3674811760131051
2007-04-13,1.3733214244971241
2007-04-16,1.3883306331160012
2007-04-17,1.403242448774905
2007-04-18,1.427934408662755
2007-04-19,1.4296378420816067
2007-04-20,1.4415263069559858
2007-04-23,1.434120680872725
2007-04-24,1.411386886383094
2007-04-25,1.4241247155775787
2007-04-26,1.4571380333673614
2007-04-27,1.4634465826193899
2007-04-30,1.4579420704716026
2007-05-01,1.4635830922368263
2007-05-02,1.4464485963944897
2007-05-03,1.4390543207553355
2007-05-04,1.4377618075556173
2007-05-07,1.4528165470142274
2007-05-08,1.458110815331304
2007-05-09,1.4535726539012548
2007-05-10,1.4478759614912848
2007-05-11,1.4841426996746232
2007-05-14,1.4966603316005807
2007-05-15,1.4866261050365563
2007-05-16,1.5050408671045323
2007-05-17,1.521163092536854
2007-05-18,1.5437567546194926
2007-05-21,1.5342638296962625
2007-05-22,1.5427850488494554
2007-05-23,1.5282521535530464
2007-05-24,1.3876421890833512
2007-05-25,1.386153485834588
2007-05-29,1.3934881922663416
2007-05-30,1.3707390132378547
2007-05-31,1.3489971744278202
2007-06-01,1.308189073763341
2007-06-04,1.2953694581325967
2007-06-05,1.293309243192231
2007-06-06,1.2964082797278766
2007-06-07,1.3086146645331551
2007-06-08,1.2954473917974383
2007-06-11,1.2973896764152935
2007-06-12,1.310389974431701
2007-06-13,1.3137747337569325
2007-06-14,1.342216225162685
2007-06-15,1.3114070249368484
2007-06-18,1.2740012696478566
2007-06-19,1.2799462453371373
2007-06-20,1.2642894921269412
2007-06-21,1.2786508021085203
2007-06-22,1.2733908726100258
2007-06-25,1.2841572646265111
2007-06-26,1.2732500205264163
2007-06-27,1.2639549881108985
2007-06-28,1.268097838571349
2007-06-29,1.2388665328997084
2007-07-02,1.2285461970415694
2007-07-03,1.2217914182141167
2007-07-05,1.2285339506506032
2007-07-06,1.22154196874458
2007-07-09,1.2319992104894415
2007-07-10,1.2343805657483278
2007-07-11,1.272760352399693
2007-07-12,1.2549036915058238
2007-07-13,1.2920719210013993
2007-07-16,1.2928032557456324
2007-07-17,1.297576967624973
2007-07-18,1.2982648978638556
2007-07-19,1.3085449886276803
2007-07-20,1.2893629315618278
2007-07-23,1.3180100151291216
2007-07-24,1.2985315841713205
2007-07-25,1.351376192100756
2007-07-26,1.3363709862578967
2007-07-27,1.397863820618466
2007-07-30,1.393504687792772
2007-07-31,1.3881508322361347
2007-08-01,1.4048367372710027
2007-08-02,1.3994845568938532
2007-08-03,1.3897103199270324
2007-08-06,1.4384118098453977
2007-08-07,1.4647524667334761
2007-08-08,1.453379747080438
2007-08-09,1.4864604052136994
2007-08-10,1.5580241743721308
2007-08-13,1.5527509158493031
2007-08-14,1.5510615015571316
2007-08-15,1.5504833950536594
2007-08-16,1.537973496958898
2007-08-17,1.5621747297542465
2007-08-20,1.582814529543966
2007-08-21,1.5732246396016278
2007-08-22,1.5523934517019358
2007-08-23,1.54278355243886
2007-08-24,1.548263772438476
2007-08-27,1.5165596235574448
2007-08-28,1.5255569812411838
2007-08-29,1.5536108961081536
2007-08-30,1.588739321242944
2007-08-31,1.6002349014254251
2007-09-04,1.5917236830782722
2007-09-05,1.564246868355279
2007-09-06,1.6071160592994571
2007-09-07,1.612164185797993
2007-09-10,1.6336742323609938
2007-09-11,1.6161529409291508
2007-09-12,1.6115213552354986
2007-09-13,1.5837422338878093
2007-09-14,1.6061910107032835
2007-09-17,1.6193641157871441
2007-09-18,1.6065934078351136
2007-09-19,1.657662722680847
2007-09-20,1.6569314326204132
2007-09-21,1.6794766548386002
2007-09-24,1.6772713269732902
2007-09-25,1.6540850545985384
2007-09-26,1.637054620197266
2007-09-27,1.6706845431750104
2007-09-28,1.6683107497293646
2007-10-01,1.6927837899370095
2007-10-02,1.6851741395028688
2007-10-03,1.6938053196594942
2007-10-04,1.6810803093724258
2007-10-05,1.6660156181886463
2007-10-08,1.6425799458041974
2007-10-09,1.6509463758562375
2007-10-10,1.6621921081983082
2007-10-11,1.657377630844238
2007-10-12,1.6550541658931794
2007-10-15,1.6592008407435939
2007-10-16,1.652306115496993
2007-10-17,1.660609616897549
2007-10-18,1.6491485946777227
2007-10-19,1.6415359428369074
2007-10-22,1.6173144515003082
2007-10-23,1.595939778378211
2007-10-24,1.5720995093081693
2007-10-25,1.567444350463211
2007-10-26,1.5395267484055266
2007-10-29,1.514960479803967
2007-10-30,1.4803106639586372
2007-10-31,1.4404114772476635
2007-11-01,1.4520525411707825
2007-11-02,1.514805630527011
2007-11-05,1.4488714455634135
2007-11-06,1.4493299763571876
2007-11-07,1.428445683550858
2007-11-08,1.4689012054721775
2007-11-09,1.4667483200023823
2007-11-12,1.4800670509176663
2007-11-13,1.4722718097186094
2007-11-14,1.5255011078955882
2007-11-15,1.5392543290284335
2007-11-16,1.5297045759727994
2007-11-19,1.5181854537150814
2007-11-20,1.5074425650659522
2007-11-21,1.5043215743979839
2007-11-23,1.4880749844581704
2007-11-26,1.4645752428793928
2007-11-27,1.4729934964013869
2007-11-28,1.4888616767369185
2007-11-29,1.536022295726635
2007-11-30,1.5193598600122213
2007-12-03,1.5275003066693233
2007-12-04,1.5051841367786076
2007-12-05,1.5067028960746567
2007-12-06,1.50485245971729
2007-12-07,1.508373729711956
2007-12-10,1.4859996359895222
2007-12-11,1.4887859368199658
2007-12-12,1.4978303912053124
2007-12-13,1.452862653289107
2007-12-14,1.435345842265543
2007-12-17,1.4627036171971246
2007-12-18,1.4908648450763218
2007-12-19,1.4808686207687722
2007-12-20,1.4862164189354305
2007-12-21,1.4725028472714983
2007-12-24,1.4766098101252063
2007-12-26,1.492036795671291
2007-12-27,1.470966292148912
2007-12-28,1.4932968266563067
2007-12-31,1.4964814412194654
2008-01-02,1.5090579250072216
2008-01-03,1.4842486596531748
2008-01-04,1.4662836585109484
2008-01-07,1.4867242645387104
2008-01-08,1.5124214514393357
2008-01-09,1.527985042900402
2008-01-10,1.5666867760725212
2008-01-11,1.5589635604994354
2008-01-14,1.557005756360413
2008-01-15,1.5740078579114676
2008-01-16,1.6058669499999567
2008-01-17,1.5683246520366352
2008-01-18,1.5913247586889163
2008-01-22,1.5754694057191498
2008-01-23,1.5960854506661186
2008-01-24,1.6415262946021036
2008-01-25,1.6239565008815946
2008-01-28,1.6327027862066399
2008-01-29,1.638050600598247
2008-01-30,1.6187072078727973
2008-01-31,1.6030301974872356
2008-02-01,1.6130325719162997
2008-02-04,1.5937978236223656
2008-02-05,1.628903599075577
2008-02-06,1.6405537103492551
2008-02-07,1.669901389206885
2008-02-08,1.63806874566632
2008-02-11,1.6571040936098749
2008-02-12,1.6127011166251248
2008-02-13,1.607543156290356
2008-02-14,1.6123654818848452
2008-02-15,1.6049243246314502
2008-02-19,1.5974593353701303
2008-02-20,1.5913622669885368
2008-02-21,1.6056970550971985
2008-02-22,1.5818891600245117
2008-02-25,1.567320305068534
2008-02-26,1.5866943504840014
2008-02-27,1.5563165770645353
2008-02-28,1.528635467684953
2008-02-29,1.5460079344245345
2008-03-03,1.6081664504635111
2008-03-04,1.6019261550767814
2008-03-05,1.5912195315571345
2008-03-06,1.604209326153635
2008-03-07,1.6119041551101267
2008-03-10,1.5947114918571261
2008-03-11,1.5985082299150633
2008-03-12,1.6551680933039274
2008-03-13,1.6381421610966664
2008-03-14,1.6445917405194044
2008-03-17,1.671073765580614
2008-03-18,1.6530140236110635
2008-03-19,1.7001997556377246
2008-03-20,1.7194475670676819
2008-03-24,1.7105215524417654
2008-03-25,1.674787861125752
2008-03-26,1.6743626874720134
2008-03-27,1.655511394854202
2008-03-28,1.655510830426567
2008-03-31,1.643945378229302
2008-04-01,1.62976540145555
2008-04-02,1.665900417066555
2008-04-03,1.6381924420468013
2008-04-04,1.6387533455595849
2008-04-07,1.6351708133450524
2008-04-08,1.6169268811402813
2008-04-09,1.6245141485621557
2008-04-10,1.6143819269045068
2008-04-11,1.6122188747457284
2008-04-14,1.589981772227488
2008-04-15,1.6338941964816942
2008-04-16,1.6225316862049595
2008-04-17,1.6103511984737744
2008-04-18,1.5688723455733198
2008-04-21,1.5450408479002335
2008-04-22,1.5203152732873997
2008-04-23,1.5230393411993037
2008-04-24,1.5118519611888575
2008-04-25,1.5239420446486835
2008-04-28,1.5254322610655373
2008-04-29,1.5233842162900102
2008-04-30,1.5443036853715386
2008-05-01,1.5420600421571098
2008-05-02,1.5211896580670592
2008-05-05,1.5135456864294643
2008-05-06,1.5223827870733082
2008-05-07,1.5239166737022427
2008-05-08,1.5316407129000529
2008-05-09,1.548980885312326
2008-05-12,1.5612618275354184
2008-05-13,1.5608000612766277
2008-05-14,1.5407679881209815
2008-05-15,1.534188499565332
2008-05-16,1.5581822761449446
2008-05-19,1.5762333236710169
2008-05-20,1.5818952016634509
2008-05-21,1.5633782928748041
2008-05-22,1.5607194000790423
2008-05-23,1.5575419150390384
2008-05-27,1.5667252946019212
2008-05-28,1.5366035051550482
2008-05-29,1.5470534283299289
2008-05-30,1.5542728892992632
2008-06-02,1.5695742754673108
2008-06-03,1.5761014417690846
2008-06-04,1.5702660780570588
2008-06-05,1.5714040756858243
2008-06-06,1.524369850471262
2008-06-09,1.5846799141156223
2008-06-10,1.5869204167757682
2008-06-11,1.5328192059539287
2008-06-12,1.5710701178488653
2008-06-13,1.5149569352133447
2008-06-16,1.4964488693269449
2008-06-17,1.4704861809243321
2008-06-18,1.455506153546766
2008-06-19,1.4581235747774466
2008-06-20,1.4640790985814403
2008-06-23,1.4839130512666279
2008-06-24,1.4879877743253003
2008-06-25,1.4974592638747735
2008-06-26,1.4226962224880055
2008-06-27,1.4764778554693043
2008-06-30,1.4825299702434491
2008-07-01,1.4676763010901335
2008-07-02,1.4733204347738953
2008-07-03,1.4823816735939306
2008-07-07,1.471428738946862
2008-07-08,1.4954404381951352
2008-07-09,1.509979386509694
2008-07-10,1.543427832121213
2008-07-11,1.5219319093116714
2008-07-14,1.4977359512096682
2008-07-15,1.4973393117046188
2008-07-16,1.4947773993552416
2008-07-17,1.5899859660280762
2008-07-18,1.5695204519559598
2008-07-21,1.5657371237618989
2008-07-22,1.565990290660071
2008-07-23,1.6104066300492188
2008-07-24,1.61410353873938
2008-07-25,1.6520173707076344
2008-07-28,1.6492345150279963
2008-07-29,1.6329904244864428
2008-07-30,1.6432967928634112
2008-07-31,1.6363513893697443
2008-08-01,1.6271107312949935
2008-08-04,1.615086608704677
2008-08-05,1.6162072046105047
2008-08-06,1.6487468026770207
2008-08-07,1.6148237114312534
2008-08-08,1.627788315178295
2008-08-11,1.646270936225505
2008-08-12,1.669695940985981
2008-08-13,1.6375286834488183
2008-08-14,1.6323392098564067
2008-08-15,1.6341939048403433
2008-08-18,1.6422193895231971
2008-08-19,1.6630757489492074
2008-08-20,1.6762556486955715
2008-08-21,1.6479291885648466
2008-08-22,1.6302063349789853
2008-08-25,1.633195573311539
2008-08-26,1.6576077208777003
2008-08-27,1.6369565800865153
2008-08-28,1.6587394840289111
2008-08-29,1.6936724704482482
2008-09-02,1.7001296821787442
2008-09-03,1.669994320388289
2008-09-04,1.6710093551836966
2008-09-05,1.699450757089878
2008-09-08,1.6904250592306387
2008-09-09,1.7108228411504773
2008-09-10,1.7305458785174266
2008-09-11,1.7230522795052914
2008-09-12,1.7126844445040785
2008-09-15,1.6698713603133717
2008-09-16,1.7014669351364051
2008-09-17,1.6937052780246857
2008-09-18,1.73705325882999
2008-09-19,1.7426217938500699
2008-09-22,1.7694639273002817
2008-09-23,1.7698753739867288
2008-09-24,1.771160446859116
2008-09-25,1.7649519185579643
2008-09-26,1.778531459282624
2008-09-29,1.7690890465439313
2008-09-30,1.8998827133301508
2008-10-01,1.9366733103187779
2008-10-02,1.9007291571695148
2008-10-03,1.8938347327092566
2008-10-06,1.8734146336070114
2008-10-07,1.897243848183882
2008-10-08,1.9385585465656356
2008-10-09,1.9091908784377432
2008-10-10,2.0039121421378856
2008-10-13,2.008931638197951
2008-10-14,2.1943761972148446
2008-10-15,2.1730273231043196
2008-10-16,2.285627924440511
2008-10-17,2.286183314225447
2008-10-20,2.2827727304406205
2008-10-21,2.2879103786988577
2008-10-22,2.2640177655789837
2008-10-23,2.260190931641395
2008-10-24,2.229250440391824
2008-10-27,2.2391231942353063
2008-10-28,2.203345615850564
2008-10-29,2.3088104614756233
2008-10-30,2.2832919445696955
2008-10-31,2.2607216099574314
2008-11-03,2.264807837504134
2008-11-04,2.226074819496382
2008-11-05,2.2409201106077883
2008-11-06,2.2624626145765174
2008-11-07,2.275712494631929
2008-11-10,2.2802730109981746
2008-11-11,2.258620192023088
2008-11-12,2.2285285725051147
2008-11-13,2.2315314091293406
2008-11-14,2.264479718476953
2008-11-17,2.278186622261403
2008-11-18,2.279821690243873
2008-11-19,2.2265892821702233
2008-11-20,2.2365336775716984
2008-11-21,2.238899260608699
2008-11-24,2.2203073527944652
2008-11-25,2.233660885380396
2008-11-26,2.2141959164353535
2008-11-28,2.2261405392578433
2008-12-01,2.2142164069098147
2008-12-02,2.243862336965454
2008-12-03,2.2443754551869946
2008-12-04,2.2439162525913106
2008-12-05,2.2187003475035443
2008-12-08,2.2254770625906195
2008-12-09,2.2078234858914025
2008-12-10,2.183715926823391
2008-12-11,2.170995166681436
2008-12-12,2.1493195030565344
2008-12-15,2.161128126453163
2008-12-16,2.164280808422843
2008-12-17,2.1780268230784943
2008-12-18,2.175875944081637
2008-12-19,2.1507996308110013
2008-12-22,2.1584139138030425
2008-12-23,2.1648775071026836
2008-12-24,2.1442139579914783
2008-12-26,2.140981497848702
2008-12-29,2.1656696635056023
2008-12-30,2.190981258508538
2008-12-31,2.1873577881498285
2009-01-02,2.187538584093342
2009-01-05,2.176328106851099
2009-01-06,2.2178320569955723
2009-01-07,2.2031858328638614
2009-01-08,2.2097621697480996
2009-01-09,2.156857718566041
2009-01-12,2.1747637842047776
2009-01-13,2.1216419142985536
2009-01-14,2.1104095839123054
2009-01-15,2.1467799165788684
2009-01-16,2.1318871466201084
2009-01-20,2.1451943002589577
2009-01-21,2.1535595379978414
2009-01-22,2.173716340916184
2009-01-23,2.1519123118564867
2009-01-26,2.153094329941693
2009-01-27,2.0474702303526473
2009-01-28,2.0179696285304543
2009-01-29,2.0359036507946406
2009-01-30,2.031718077341739
2009-02-02,2.046050330566919
2009-02-03,2.023587562838609
2009-02-04,1.9787685192056061
2009-02-05,1.9605179443201022
2009-02-06,1.9573509576796952
2009-02-09,1.9847522226725816
2009-02-10,1.989124424310399
2009-02-11,1.9948939294509676
2009-02-12,1.9654482116715881
2009-02-13,1.9465943949106328
2009-02-17,1.9738567860886773
2009-02-18,2.0020688498256396
2009-02-19,1.9732548834769004
2009-02-20,1.9543403983894856
2009-02-23,1.874950688650767
2009-02-24,1.849134078089971
2009-02-25,1.877753458637708
2009-02-26,1.855102689196003
2009-02-27,1.8352820587445242
2009-03-02,1.7384534659587534
2009-03-03,1.7608550499754947
2009-03-04,1.7245888607066036
2009-03-05,1.7359190406513556
2009-03-06,1.7425308353366107
